class	size	virtual_size	raw score(mean)	pval (mean)	raw score(median)	pval (median)	aroc rate	rocpval	log-1	log-2	log-3	log-4	log-5	log-6	log-7	log-8	log-9	log-10
mitochondrion_organization_and_biogenesis_GO:0007005	43	30	0.491437344	0.6031	0.51711381	0.5899	0.473074404	0.614041636	0.190527606	0.337251223	0.786083714	0.930104385	0.97762954	0.990993065	0.990993065	0.995486686	0.995486686	0.995486686
mitosis_GO:0007067	79	66	0.595747816	0.4475	0.401943053	0.7221	0.48613778	0.607765725	0.128370127	0.211148924	0.315046475	0.852276745	0.95131535	0.980238529	0.980238529	0.990070709	0.990070709	0.990070709
mitotic_anaphase_GO:0000090	9	9	0.318397494	0.8529	0.205769958	0.938	0.330638412	0.810636776	0.335902579	0.722128062	0.93044446	0.978530714	0.99324631	0.997293641	0.997293641	0.998646006	0.998646006	0.998646006
mitotic_checkpoint_GO:0007093	5	5	0.439665977	0.6853	0.416302584	0.706	0.465853659	0.573929095	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
mitotic_chromosome_condensation_GO:0007076	4	4	0.615002852	0.4235	0.969197951	0.1773	0.511779317	0.49257444	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
mitotic_chromosome_GO:0005708	5	5	0.770190352	0.2591	0.710836463	0.36	0.366124661	0.31929204	0.406058683	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
mitotic_chromosome_segregation_GO:0000070	11	9	0.393481427	0.7506	0.163055906	0.9636	0.56117974	0.69841989	0.144230476	0.239543964	0.93044446	0.978530714	0.99324631	0.997293641	0.997293641	0.998646006	0.998646006	0.998646006
mitotic_prophase_GO:0000088	4	4	0.615002852	0.4235	0.969197951	0.1773	0.511779317	0.49257444	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
mitotic_spindle_assembly_GO:0007052	15	8	0.446705451	0.6729	0.549150687	0.5468	0.465393885	0.573900646	0.211059741	0.748744058	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
mitotic_spindle_orientation_GO:0000132	11	4	0.40515933	0.7347	0.549150687	0.5468	0.435044408	0.582136472	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
mitotic_spindle_positioning_and_orientation_GO:0040001	11	4	0.40515933	0.7347	0.549150687	0.5468	0.435044408	0.582136472	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
modulation_of_synapse_GO:0007273	9	7	0.633574334	0.4003	0.258115999	0.8909	0.416695353	0.647920945	0.385408169	0.200235489	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
monocarboxylate_channel_GO:0015256	21	16	0.41721268	0.7165	0.361600606	0.7693	0.414690469	0.72255686	0.246554144	0.560418537	0.879648381	0.962131954	0.988018709	0.995191231	0.995191231	0.997592899	0.997592899	0.997592899
monocarboxylic_acid_transport_GO:0015718	4	4	0.462310083	0.6483	0.621166206	0.4569	0.426765016	0.608291791	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
monocarboxylic_acid_transporter_GO:0008028	5	5	0.544439115	0.52	0.621166206	0.4569	0.495031617	0.524651989	0.406058683	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
monooxygenase_GO:0004497	27	26	0.873276214	0.176	0.410452503	0.7125	0.481724815	0.596151021	0.202624203	0.17232815	0.170287867	0.059141246	0.019265008	0.00779365	0.00779365	0.003911539	0.003911539	0.003911539
monosaccharide_metabolism_GO:0005996	122	97	0.525947975	0.5488	0.329865519	0.8111	0.454546313	0.770697191	0.079524307	0.221964818	0.361872328	0.790193853	0.929112763	0.971024694	0.971024694	0.985406951	0.985406951	0.985406951
monosaccharide_transport_GO:0015749	7	6	1.385186951	0.0216	1.499489089	0.0385	0.732545299	0.159428308	0.061459386	0.177926571	0.045998039	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
monosaccharide_transporter_GO:0015145	6	5	1.244812468	0.0399	0.578853589	0.5117	0.623426679	0.295725368	0.174152408	0.153710562	0.038634165	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
monoubiquitination_GO:0006513	10	7	0.539087362	0.5296	0.42610119	0.6901	0.423300344	0.573081838	0.256391635	0.776336749	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
monovalent_inorganic_cation_homeostasis_GO:0030004	6	5	0.83624878	0.2017	0.75325529	0.3212	0.640529961	0.303245799	0.406058683	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
monovalent_inorganic_cation_transporter_GO:0015077	114	90	0.523616408	0.5529	0.445244409	0.6687	0.482527579	0.631793814	0.046321132	0.037782194	0.484140458	0.803830153	0.934089634	0.973101435	0.973101435	0.986460057	0.986460057	0.986460057
morphogenesis_GO:0009653	5	4	0.530666214	0.5414	0.534399607	0.5657	0.452167695	0.612574074	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
morphogenesis_of_an_epithelium_GO:0002009	26	24	0.424856634	0.7044	0.535242268	0.5657	0.475904676	0.580294342	0.188448127	0.371787915	0.824922313	0.943706105	0.982071285	0.992791193	0.992791193	0.996389349	0.996389349	0.996389349
motor_GO:0003774	83	63	0.566665519	0.4864	0.460484808	0.6532	0.489066809	0.55383072	0.127460606	0.237534073	0.602467342	0.858521459	0.953486311	0.981132499	0.981132499	0.99052204	0.99052204	0.99052204
M-phase_specific_microtubule_process_GO:0000072	19	11	0.466174177	0.6404	0.549150687	0.5468	0.496821744	0.52812841	0.117713351	0.671689645	0.915644709	0.973818813	0.991750457	0.996692726	0.996692726	0.998345118	0.998345118	0.998345118
"mRNA_binding,_3'_UTR_GO:0003730"	113	93	0.583693635	0.4655	0.529633617	0.5744	0.523449523	0.530596172	0.047637092	0.225801585	0.472493463	0.797959232	0.931954084	0.972211131	0.972211131	0.986008726	0.986008726	0.986008726
mRNA_binding_GO:0003729	7	7	0.660645426	0.3686	0.416441572	0.706	0.496600688	0.350081523	0.385408169	0.776336749	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
mRNA_cap_binding_GO:0003731	5	4	0.592542828	0.4502	0.625086763	0.4507	0.588438958	0.408487861	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
mRNA_catabolism_GO:0006402	8	7	0.777353823	0.2543	0.590016184	0.493	0.553743546	0.392423898	0.385408169	0.776336749	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
mRNA_cleavage_and_polyadenylation_specificity_factor_complex_GO:0005847	5	4	0.540746054	0.5267	0.755079956	0.3183	0.514978173	0.494851457	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
mRNA_cleavage_GO:0006379	9	7	0.527462798	0.5468	0.355571259	0.7766	0.504819277	0.515122289	0.385408169	0.776336749	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
mRNA_editing_GO:0006381	4	4	0.885192727	0.1681	0.990081915	0.1674	0.630663857	0.34605769	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
mRNA_metabolism_GO:0016071	37	30	0.743591144	0.2857	0.564203396	0.5258	0.565125183	0.265060511	0.125142237	0.199728946	0.786083714	0.930104385	0.97762954	0.990993065	0.990993065	0.995486686	0.995486686	0.995486686
mRNA_modification_GO:0016556	4	4	0.885192727	0.1681	0.990081915	0.1674	0.630663857	0.34605769	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
mRNA_polyadenylation_GO:0006378	16	12	0.528330982	0.544	0.355571259	0.7766	0.477467973	0.522166841	0.2499014	0.647801948	0.908331694	0.971470848	0.991003207	0.996392337	0.996392337	0.998194674	0.998194674	0.998194674
mRNA_splice_site_selection_GO:0006376	17	14	0.867305353	0.1811	0.567239092	0.5241	0.611961836	0.25171687	0.059767021	0.311155874	0.893877164	0.966790829	0.989510058	0.995791693	0.995791693	0.997893787	0.997893787	0.997893787
mRNA_splicing_GO:0006371	104	86	0.583593664	0.4655	0.40737209	0.7165	0.483560362	0.578509607	0.107829217	0.221554334	0.500108903	0.811721057	0.936943121	0.974289139	0.974289139	0.987061832	0.987061832	0.987061832
mRNA-nucleus_export_GO:0006406	9	7	0.596756524	0.446	0.620948424	0.4569	0.471127367	0.461235532	0.385408169	0.776336749	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
mu_DNA_polymerase_GO:0016448	9	8	0.468930663	0.636	0.388096216	0.7381	0.420018075	0.590832687	0.272339628	0.748744058	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
muscle_attachment_GO:0016203	9	6	0.686601857	0.3398	0.696285691	0.3716	0.552803293	0.339872099	0.401216791	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
muscle_contraction_GO:0006936	18	16	0.695861886	0.3316	0.454544432	0.6591	0.568786759	0.395861981	0.246554144	0.330853721	0.113382251	0.037228806	0.011927191	0.004803336	0.004803336	0.002407101	0.002407101	0.002407101
muscle_contraction_regulation_GO:0006937	99	75	1.138649887	0.062	0.580110309	0.5076	0.522641509	0.349399011	0.121223225	0.250719844	0.333323563	0.15259365	0.053944857	0.022315304	0.022315304	0.011283286	0.011283286	0.011283286
muscle_development_GO:0007517	98	71	0.549301009	0.5128	0.388970158	0.7381	0.473135345	0.632155471	0.07270109	0.220220624	0.564725505	0.841963428	0.947705871	0.978749484	0.978749484	0.98931849	0.98931849	0.98931849
muscle_fiber_GO:0030484	62	45	0.516579172	0.5641	0.357634228	0.7729	0.484041873	0.584880074	0.088159403	0.195484543	0.696666037	0.896899816	0.966595459	0.986504878	0.986504878	0.993230029	0.993230029	0.993230029
muscle_motor_GO:0003776	10	8	0.81301055	0.2236	0.973952971	0.176	0.624472812	0.271062575	0.116745444	0.748744058	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
muscle_myosin_GO:0005859	20	18	0.522938126	0.5529	0.491295252	0.6198	0.497351704	0.537387562	0.213047558	0.521234456	0.865641886	0.957494132	0.986529159	0.99459095	0.99459095	0.997292011	0.997292011	0.997292011
muscle_thin_filament_tropomyosin_GO:0005862	5	4	0.68733911	0.3398	0.45569626	0.6591	0.584148728	0.410609918	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
myofibril_GO:0030016	44	29	0.499672727	0.592	0.357634228	0.7729	0.469867967	0.604347684	0.128562529	0.349722437	0.792429858	0.9323585	0.978368713	0.99129264	0.99129264	0.99563713	0.99563713	0.99563713
myogenesis_GO:0007519	16	10	0.509257771	0.5764	0.583929729	0.5052	0.515338255	0.461200975	0.143009978	0.696454331	0.923015482	0.976172099	0.992498158	0.996993161	0.996993161	0.998495562	0.998495562	0.998495562
myo-inositol_metabolism_GO:0006020	5	4	0.566772146	0.4864	0.492429129	0.6185	0.581514376	0.416797852	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
myosin_ATPase_GO:0008570	14	10	0.604313253	0.436	0.387993945	0.7391	0.497589272	0.505202131	0.169695694	0.696454331	0.923015482	0.976172099	0.992498158	0.996993161	0.996993161	0.998495562	0.998495562	0.998495562
myosin_GO:0016459	31	27	0.552072769	0.5057	0.394554881	0.7282	0.478773638	0.56536482	0.151903646	0.376059136	0.805273313	0.936882104	0.979848399	0.991891925	0.991891925	0.995938017	0.995938017	0.995938017
myosin_II_GO:0016460	34	29	0.514808278	0.5669	0.394554881	0.7282	0.517204906	0.584467708	0.192835336	0.193246516	0.020563554	0.9323585	0.978368713	0.99129264	0.99129264	0.99563713	0.99563713	0.99563713
"myosin_phosphatase,_regulator_GO:0017020"	16	13	0.608861412	0.4305	0.348034252	0.7855	0.439066812	0.638027248	0.222864843	0.299541278	0.09432412	0.96912819	0.990256407	0.996091992	0.996091992	0.99804423	0.99804423	0.99804423
myosin_phosphatase_GO:0017018	52	43	0.718126653	0.3089	0.522936655	0.5829	0.486466976	0.460312021	0.158603158	0.334990191	0.707985073	0.901261963	0.968060886	0.987102714	0.987102714	0.993530916	0.993530916	0.993530916
mystery_cell_fate_differentiation_GO:0008583	4	4	0.28277395	0.8938	0.189270278	0.9487	0.329595062	0.722511317	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
N-acetylglucosamine_metabolism_GO:0006044	4	4	0.387413724	0.7607	0.418892682	0.7014	0.448329068	0.588038315	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
N-acetyltransferase_GO:0008080	17	15	0.839803185	0.2008	0.380395422	0.7475	0.552553277	0.382988214	0.073850521	0.082679365	0.107135888	0.964458754	0.988764159	0.995491439	0.995491439	0.997743343	0.997743343	0.997743343
N-acyltransferase_GO:0016410	19	17	0.820070129	0.2169	0.380395422	0.7475	0.552790347	0.374979791	0.044197805	0.099665255	0.119523932	0.959810417	0.987273709	0.994891068	0.994891068	0.997442455	0.997442455	0.997442455
NAD+_ADP-ribosyltransferase_GO:0003950	6	6	0.607908447	0.4334	0.643305041	0.4319	0.57117402	0.41532984	0.401216791	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
NADH_dehydrogenase_(ubiquinone)_(sensu_Eukarya)_GO:0005748	36	29	0.473332152	0.6295	0.318125878	0.825	0.452011755	0.6961685	0.128562529	0.349722437	0.792429858	0.9323585	0.978368713	0.99129264	0.99129264	0.99563713	0.99563713	0.99563713
NADH_dehydrogenase_(ubiquinone)_GO:0008137	43	35	0.502858379	0.5862	0.451536875	0.6644	0.480096794	0.617706938	0.123173077	0.281233659	0.75509342	0.918910239	0.973940376	0.989495871	0.989495871	0.994734467	0.994734467	0.994734467
NADH_dehydrogenase_(ubiquinone)_GO:0045279	36	29	0.473332152	0.6295	0.318125878	0.825	0.452011755	0.6961685	0.128562529	0.349722437	0.792429858	0.9323585	0.978368713	0.99129264	0.99129264	0.99563713	0.99563713	0.99563713
NADH_dehydrogenase_GO:0003954	30	25	0.527193749	0.5468	0.471610426	0.642	0.486239807	0.580088147	0.208244712	0.404370153	0.818320941	0.941426277	0.981329875	0.992491392	0.992491392	0.996238905	0.996238905	0.996238905
NADPH_metabolism_GO:0006739	7	6	0.334670508	0.8325	0.329865519	0.8111	0.370601817	0.715149184	0.311449945	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
NADPH_regeneration_GO:0006740	7	6	0.334670508	0.8325	0.329865519	0.8111	0.370601817	0.715149184	0.311449945	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
negative_control_of_cell_proliferation_GO:0008285	68	55	0.688328404	0.3379	0.495488361	0.6157	0.518918248	0.339682245	0.013437271	0.135804362	0.642680856	0.875384394	0.959294922	0.983518412	0.983518412	0.99172559	0.99172559	0.99172559
nerve_ensheathment_GO:0008366	8	6	0.539464986	0.5296	0.437469231	0.6781	0.519851428	0.470389017	0.401216791	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
nerve-nerve_synaptic_transmission_GO:0007270	5	5	0.422760368	0.7073	0.421693227	0.6977	0.46609455	0.574016142	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
neuromuscular_junction_development_GO:0007528	6	4	0.361246329	0.7973	0.515395855	0.5923	0.420480205	0.618597027	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
neuron_differentiation_GO:0030182	6	5	0.229433857	0.9414	0.081115552	0.9945	0.233634447	0.822096403	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
neuropeptide_hormone_GO:0005184	8	7	1.231775317	0.0425	0.632886457	0.4437	0.659122203	0.251611989	0.088589064	0.022036531	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
neuropeptide_receptor_GO:0008188	5	4	0.365677532	0.7919	0.464579282	0.6485	0.43297456	0.609292529	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
neuropeptide_signaling_pathway_GO:0007218	34	26	0.664245241	0.3636	0.309945754	0.8381	0.445226726	0.661895735	0.202624203	0.17232815	0.170287867	0.059141246	0.980588913	0.992191636	0.992191636	0.996088461	0.996088461	0.996088461
neurotransmitter_binding_GO:0042165	17	17	0.412189911	0.7218	0.338641716	0.799	0.435258628	0.702956769	0.133797983	0.540473012	0.872617561	0.959810417	0.987273709	0.994891068	0.994891068	0.997442455	0.997442455	0.997442455
neurotransmitter_catabolism_GO:0042135	4	4	0.495485281	0.5967	0.523385718	0.5829	0.521074816	0.496237555	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
neurotransmitter_maintenance_GO:0001505	52	43	0.480147462	0.6184	0.301212438	0.8467	0.448125167	0.694618585	0.009613655	0.210243646	0.707985073	0.901261963	0.968060886	0.987102714	0.987102714	0.993530916	0.993530916	0.993530916
neurotransmitter_metabolism_GO:0042133	14	12	0.424241627	0.7044	0.482185953	0.6291	0.440040191	0.637120186	0.096888234	0.647801948	0.908331694	0.971470848	0.991003207	0.996392337	0.996392337	0.998194674	0.998194674	0.998194674
neurotransmitter_receptor_GO:0030594	17	17	0.412189911	0.7218	0.338641716	0.799	0.435258628	0.702956769	0.133797983	0.540473012	0.872617561	0.959810417	0.987273709	0.994891068	0.994891068	0.997442455	0.997442455	0.997442455
neurotransmitter_release_GO:0007269	32	26	0.535220946	0.5363	0.301212438	0.8467	0.481463409	0.540124726	0.095350213	0.389958894	0.811771408	0.939151614	0.980588913	0.992191636	0.992191636	0.996088461	0.996088461	0.996088461
neurotransmitter_synthesis_and_storage_GO:0001506	10	8	0.3886198	0.7573	0.482185953	0.6291	0.399570718	0.668588848	0.211059741	0.748744058	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
neurotransmitter_transport_GO:0006836	20	19	0.425496146	0.7044	0.290348503	0.8572	0.41373122	0.758442419	0.101302699	0.502677912	0.858720929	0.955183089	0.985785058	0.994290877	0.994290877	0.997141568	0.997141568	0.997141568
neurotransmitter_transporter_GO:0005326	10	10	0.303110078	0.8696	0.317909101	0.8269	0.351077294	0.79890421	0.143009978	0.696454331	0.923015482	0.976172099	0.992498158	0.996993161	0.996993161	0.998495562	0.998495562	0.998495562
neurotransmitter-sodium_symporter_GO:0005328	10	10	0.303110078	0.8696	0.317909101	0.8269	0.351077294	0.79890421	0.143009978	0.696454331	0.923015482	0.976172099	0.992498158	0.996993161	0.996993161	0.998495562	0.998495562	0.998495562
